audit_item_id,packet,strong_model_id,strong_model_label,strong_model_confidence,strong_model_support_score,model_reason,image_pair_available,source_image_sha256,target_image_sha256,center_distance_px,normalized_distance,bbox_area_ratio,crop_ncc,template_best_ncc,template_pred_target_distance_px,source_center_segmented,target_center_segmented,frame_gap,evidence_scope
CTC-PHASE81-0385,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.864737,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,5a725791d5475194e2f32b96cc748bef69803d01e01e7212452db9cff283664f,72018e135877cf852939447d1bc9c4ed85e8b2e48996727057405b8f882b3b6c,0.0,0.0,1.0,0.689468,0.903138,5.09902,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0386,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.968156,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,37058a7e09cffcf3be44ba35db632c6fdfe977c400c99ac84e76673e11be0ba6,edb7661e9e7e59dbe936b532e2e36fdd0cbedf809d63717ea174ab31caff0876,0.0,0.0,1.0,0.974869,0.941734,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0390,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.941399,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,e1f5ff25ccb736b98c224fa1febe1eda0889737d58fc20c9ca886193a5429d05,69bd5588d7ecadf35b1655ac80b746dbd77b225bca97cbbd45799d55ae8996cd,0.0,0.0,1.0,0.930738,0.961806,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0393,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.928064,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,1377df1cb03f9de0e3e5bb7cd2258af99dc622225294a6ff0c7c36f3091719b7,bbdb948f35e2c8e8d16de63c6b753812b2975b3178d8e845471706abc1b65b16,0.0,0.0,1.0,0.937283,0.7952,2.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0398,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.996222,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,359ff968fe67597980720e7414e5dffc0742c93d600a874f75cc671b252b894f,bd03a31901b44f0b45b293eb66531faa8f3ed219b519c19ec8a8c6fd743b68ad,0.0,0.0,1.0,0.987643,0.979138,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0400,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.998825,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,29bd8001ea25fb44721cdd9cea9f37ae3438436693e1bd3674475e6137f8665e,ffc2eba5c085aa7dec11f44b440affa36a1e35068f96f00bce53f005ecd84dfb,0.0,0.0,1.0,0.996889,0.992716,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0403,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.974128,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,44a84707d5e7ac2933ef5ffd518ce85c76630fe66dbbe011ea5b3c30df0103c0,41fc5275acc6259a4a6e5de7263fd678e6000353f1cccace6d6f73bc9131c788,0.0,0.0,1.0,0.992703,0.976573,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0405,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,uncertain,medium,0.730552,mixed image-template and geometry evidence; route to human adjudication if used evidentially,True,359ff968fe67597980720e7414e5dffc0742c93d600a874f75cc671b252b894f,bd03a31901b44f0b45b293eb66531faa8f3ed219b519c19ec8a8c6fd743b68ad,0.5,0.108194,0.75,0.474687,0.803953,7.615773,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0407,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.965297,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,11d5a826235403339db5957c6bb914548bd42e2bd67235444dc8657d5a08671f,33ed4b99babc3f303e711cd08f9dfef06b7664f3dcf38254dc386fbab8a0d236,0.0,0.0,1.0,0.959212,0.932821,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0409,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.917328,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,359ff968fe67597980720e7414e5dffc0742c93d600a874f75cc671b252b894f,bd03a31901b44f0b45b293eb66531faa8f3ed219b519c19ec8a8c6fd743b68ad,0.0,0.0,1.0,0.971147,0.698896,2.236068,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0413,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.841608,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,5795d96537c7647efc8a8924027ee866a43267e1d017ed4320492c52aadd70f2,1e194987ba21ed38c2af0e623c9533758b71e63573ba99ce26d196ac28cb9f36,0.0,0.0,1.0,0.490992,0.798184,4.123106,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0415,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,medium,0.822377,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,69bd5588d7ecadf35b1655ac80b746dbd77b225bca97cbbd45799d55ae8996cd,d52987f17bd35e9df84f4857da9f20d586995a4d43b217a4b88e406d60034542,0.0,0.0,1.0,0.830019,0.875575,13.152946,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0416,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.990282,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,e6b65e03c58be786e4fb26cf2dcb8dd490e4d22111495f22b00d09015a450164,11d5a826235403339db5957c6bb914548bd42e2bd67235444dc8657d5a08671f,0.0,0.0,1.0,0.969477,0.944952,0.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0417,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.955357,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,bbdb948f35e2c8e8d16de63c6b753812b2975b3178d8e845471706abc1b65b16,15cc2d29a275d34b9f085a9f0948dc4643aae474b1aad5d78ecba7d4a4313c17,0.0,0.0,1.0,0.949971,0.928879,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0421,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.914776,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,41fc5275acc6259a4a6e5de7263fd678e6000353f1cccace6d6f73bc9131c788,17949750bd6c54e0673881bbcba006350089c269083235cdbff78563517841cd,0.0,0.0,1.0,0.852781,0.943118,3.162278,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0422,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.912363,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,d5c985241d82384eb05a516f897358aced9ef31de2574cc1230fd5a68035a4fd,eb66d421c7a60a7dbd70b2c609bc6f1a1846f7d0911e46de2cc701331798db5a,0.0,0.0,1.0,0.864502,0.968443,3.605551,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0424,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.953445,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,eb66d421c7a60a7dbd70b2c609bc6f1a1846f7d0911e46de2cc701331798db5a,4b23be14f754c6fe5ac5d200c1b86a538a07a985eceac4172982c8b7f37aee3f,0.0,0.0,1.0,0.976321,0.806414,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0427,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.949013,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,15cc2d29a275d34b9f085a9f0948dc4643aae474b1aad5d78ecba7d4a4313c17,da803c0bd47c89de2440aec8e1c0889fdabf20f9e492fce486b880237271b128,0.0,0.0,1.0,0.967366,0.952824,2.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0428,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.949966,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,c42162b509137887690a5b6b7dd84eb447c1ce10c24b77a99e8936a8b582ad5f,1902a9cd57d0360581b2244a8d4af6bb6cda03f4557e19333e13948993518181,0.0,0.0,1.0,0.812181,0.91256,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0430,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.971844,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,15cc2d29a275d34b9f085a9f0948dc4643aae474b1aad5d78ecba7d4a4313c17,da803c0bd47c89de2440aec8e1c0889fdabf20f9e492fce486b880237271b128,0.0,0.0,1.0,0.970728,0.979779,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0431,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.930572,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,5d9520dd41db11c7a733be49f8e7fe29cb88aa4646e16e2146903b94cfdb7161,37058a7e09cffcf3be44ba35db632c6fdfe977c400c99ac84e76673e11be0ba6,0.0,0.0,1.0,0.892797,0.995293,2.828427,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0434,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.968484,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,72018e135877cf852939447d1bc9c4ed85e8b2e48996727057405b8f882b3b6c,716a62f0f1254035accd16faace5b01050e91311ed62815a7150e12d4aaf8772,0.0,0.0,1.0,0.970637,0.949328,1.0,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0437,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.901854,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,770eb8ff906c261f06bb16efc01c3cb4fda7216bc4340ee370db186c3405cdef,94567b970172824ca607b8b68648dfef15b2c26a9fe21e535eb9665b50dda75a,0.0,0.0,1.0,0.792097,0.844073,2.828427,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
CTC-PHASE81-0440,release_audit,phase91_ctc_image_template_segmentation_surrogate_v1,same_cell_supported,high,0.963628,"image-template, local-crop and geometry evidence support adjacent-frame same-cell link",True,29bd8001ea25fb44721cdd9cea9f37ae3438436693e1bd3674475e6137f8665e,ffc2eba5c085aa7dec11f44b440affa36a1e35068f96f00bce53f005ecd84dfb,0.0,0.0,1.0,0.987752,0.962848,1.414214,True,True,1,ctc_strong_model_annotation;image_template_segmentation_surrogate;model_surrogate_labels_only;replaces_manual_review_operationally_not_evidentially;not_external_human_audit;not_expert_microscopy_adjudication;not_CTC_ground_truth;not_completed_real_audit_positive_evidence;not_materials_or_DFT_evidence
