audit_id,path_id,queue_membership,queue_calibration,queue_simulated_strict_release,queue_raw_topK_reference,simulated_release_hits,simulated_release_budgets,simulated_release_seeds,ctc_dataset,sequence_id,frame_start,frame_end,video_id,candidate_rank,score,source_image_path,source_frame_index,source_bbox_x,source_bbox_y,source_bbox_w,source_bbox_h,target_image_path,target_frame_index,target_bbox_x,target_bbox_y,target_bbox_w,target_bbox_h,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,human_confirmation_note
CTC-AUDIT-00518,ctc_Fluo-N2DL-HeLa_02_f005_s375_to_f006_t375,simulated_strict_release,False,True,False,5,300,"2,3,7,12,13",Fluo-N2DL-HeLa,2,5,6,220005,518,0.9999999999936388,Fluo-N2DL-HeLa/02/t005,5,501,346,5,5,Fluo-N2DL-HeLa/02/t006,6,501,346,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00519,ctc_Fluo-N2DL-HeLa_02_f015_s310_to_f016_t310,simulated_strict_release,False,True,False,4,300,"1,3,8,16",Fluo-N2DL-HeLa,2,15,16,220015,519,0.9999999999936366,Fluo-N2DL-HeLa/02/t015,15,494,123,5,5,Fluo-N2DL-HeLa/02/t016,16,494,123,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00520,ctc_Fluo-N2DL-HeLa_02_f015_s259_to_f016_t259,simulated_strict_release,False,True,False,4,300,"1,3,8,16",Fluo-N2DL-HeLa,2,15,16,220015,520,0.9999999999936344,Fluo-N2DL-HeLa/02/t015,15,455,358,5,5,Fluo-N2DL-HeLa/02/t016,16,455,358,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00521,ctc_Fluo-N2DL-HeLa_02_f020_s761_to_f021_t761,simulated_strict_release,False,True,False,7,300,"1,2,5,6,8,9,15",Fluo-N2DL-HeLa,2,20,21,220020,521,0.9999999999936316,Fluo-N2DL-HeLa/02/t020,20,385,632,5,5,Fluo-N2DL-HeLa/02/t021,21,385,632,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00522,ctc_Fluo-N2DL-HeLa_02_f024_s558_to_f025_t558,simulated_strict_release,False,True,False,7,300,"3,4,12,14,15,16,19",Fluo-N2DL-HeLa,2,24,25,220024,522,0.9999999999936302,Fluo-N2DL-HeLa/02/t024,24,747,90,5,5,Fluo-N2DL-HeLa/02/t025,25,747,90,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00523,ctc_Fluo-N2DL-HeLa_02_f018_s369_to_f019_t369,simulated_strict_release,False,True,False,7,300,"3,5,8,10,11,15,19",Fluo-N2DL-HeLa,2,18,19,220018,523,0.9999999999936272,Fluo-N2DL-HeLa/02/t018,18,620,104,5,5,Fluo-N2DL-HeLa/02/t019,19,620,104,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00524,ctc_Fluo-N2DL-HeLa_02_f008_s551_to_f009_t551,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,8,9,220008,524,0.9999999999936128,Fluo-N2DL-HeLa/02/t008,8,764,62,5,5,Fluo-N2DL-HeLa/02/t009,9,764,62,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00525,ctc_Fluo-N2DL-HeLa_02_f028_s737_to_f029_t737,simulated_strict_release,False,True,False,8,300,"3,4,7,8,11,13,15,19",Fluo-N2DL-HeLa,2,28,29,220028,525,0.9999999999936052,Fluo-N2DL-HeLa/02/t028,28,389,478,5,5,Fluo-N2DL-HeLa/02/t029,29,389,478,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00526,ctc_Fluo-N2DL-HeLa_02_f046_s554_to_f047_t554,simulated_strict_release,False,True,False,7,300,"2,3,4,6,12,13,19",Fluo-N2DL-HeLa,2,46,47,220046,526,0.9999999999936012,Fluo-N2DL-HeLa/02/t046,46,771,77,5,5,Fluo-N2DL-HeLa/02/t047,47,771,77,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00527,ctc_Fluo-N2DL-HeLa_02_f028_s551_to_f029_t551,simulated_strict_release,False,True,False,8,300,"3,4,7,8,11,13,15,19",Fluo-N2DL-HeLa,2,28,29,220028,527,0.9999999999936005,Fluo-N2DL-HeLa/02/t028,28,768,59,5,5,Fluo-N2DL-HeLa/02/t029,29,768,59,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00528,ctc_Fluo-N2DL-HeLa_02_f017_s852_to_f018_t852,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,17,18,220017,528,0.9999999999935942,Fluo-N2DL-HeLa/02/t017,17,777,573,5,5,Fluo-N2DL-HeLa/02/t018,18,777,573,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00529,ctc_Fluo-N2DL-HeLa_02_f017_s766_to_f018_t766,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,17,18,220017,529,0.999999999993588,Fluo-N2DL-HeLa/02/t017,17,417,601,5,5,Fluo-N2DL-HeLa/02/t018,18,417,601,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00530,ctc_Fluo-N2DL-HeLa_02_f050_s748_to_f051_t748,simulated_strict_release,False,True,False,4,300,"1,14,15,19",Fluo-N2DL-HeLa,2,50,51,220050,530,0.9999999999935876,Fluo-N2DL-HeLa/02/t050,50,434,517,5,5,Fluo-N2DL-HeLa/02/t051,51,434,517,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00531,ctc_Fluo-N2DL-HeLa_02_f027_s558_to_f028_t558,simulated_strict_release,False,True,False,7,300,"1,2,11,14,16,18,19",Fluo-N2DL-HeLa,2,27,28,220027,531,0.9999999999935698,Fluo-N2DL-HeLa/02/t027,27,754,94,5,5,Fluo-N2DL-HeLa/02/t028,28,754,94,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00532,ctc_Fluo-N2DL-HeLa_02_f023_s766_to_f024_t766,simulated_strict_release,False,True,False,8,300,"0,3,7,8,11,12,14,18",Fluo-N2DL-HeLa,2,23,24,220023,532,0.9999999999935648,Fluo-N2DL-HeLa/02/t023,23,409,593,5,5,Fluo-N2DL-HeLa/02/t024,24,409,593,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00533,ctc_Fluo-N2DL-HeLa_02_f043_s334_to_f044_t334,simulated_strict_release,False,True,False,5,300,"6,7,9,13,14",Fluo-N2DL-HeLa,2,43,44,220043,533,0.9999999999935412,Fluo-N2DL-HeLa/02/t043,43,554,199,5,5,Fluo-N2DL-HeLa/02/t044,44,554,199,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00534,ctc_Fluo-N2DL-HeLa_02_f008_s682_to_f009_t682,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,8,9,220008,534,0.999999999993535,Fluo-N2DL-HeLa/02/t008,8,718,447,5,5,Fluo-N2DL-HeLa/02/t009,9,718,447,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00535,ctc_Fluo-N2DL-HeLa_02_f026_s821_to_f027_t821,simulated_strict_release,False,True,False,4,300,"0,7,15,17",Fluo-N2DL-HeLa,2,26,27,220026,535,0.999999999993525,Fluo-N2DL-HeLa/02/t026,26,699,644,5,5,Fluo-N2DL-HeLa/02/t027,27,699,644,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00536,ctc_DIC-C2DH-HeLa_02_f074_s36_to_f075_t36,simulated_strict_release,False,True,False,7,300,"4,5,6,9,11,12,18",DIC-C2DH-HeLa,2,74,75,20074,536,0.999999999993513,DIC-C2DH-HeLa/02/t074,74,201,53,11,11,DIC-C2DH-HeLa/02/t075,75,201,53,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00537,ctc_Fluo-N2DL-HeLa_02_f013_s825_to_f014_t825,simulated_strict_release,False,True,False,10,300,"1,2,3,5,7,9,10,13,17,18",Fluo-N2DL-HeLa,2,13,14,220013,537,0.9999999999935116,Fluo-N2DL-HeLa/02/t013,13,667,664,5,5,Fluo-N2DL-HeLa/02/t014,14,667,664,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00538,ctc_Fluo-N2DL-HeLa_02_f032_s359_to_f033_t359,simulated_strict_release,False,True,False,8,300,"1,5,8,9,14,17,18,19",Fluo-N2DL-HeLa,2,32,33,220032,538,0.9999999999934972,Fluo-N2DL-HeLa/02/t032,32,581,67,5,5,Fluo-N2DL-HeLa/02/t033,33,581,67,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00539,ctc_PhC-C2DH-U373_02_f045_s9_to_f046_t9,simulated_strict_release,False,True,False,10,300,"2,3,4,5,7,8,10,13,15,16",PhC-C2DH-U373,2,45,46,320045,539,0.9999999999934964,PhC-C2DH-U373/02/t045,45,638,296,3,3,PhC-C2DH-U373/02/t046,46,637,297,3,4,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00540,ctc_Fluo-N2DL-HeLa_02_f027_s829_to_f028_t829,simulated_strict_release,False,True,False,7,300,"1,2,11,14,16,18,19",Fluo-N2DL-HeLa,2,27,28,220027,540,0.9999999999934912,Fluo-N2DL-HeLa/02/t027,27,675,533,5,5,Fluo-N2DL-HeLa/02/t028,28,675,533,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00541,ctc_Fluo-N2DL-HeLa_02_f037_s369_to_f038_t369,simulated_strict_release,False,True,False,5,300,"1,4,6,10,13",Fluo-N2DL-HeLa,2,37,38,220037,541,0.999999999993478,Fluo-N2DL-HeLa/02/t037,37,623,98,5,5,Fluo-N2DL-HeLa/02/t038,38,623,98,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00542,ctc_Fluo-N2DL-HeLa_02_f013_s386_to_f014_t386,simulated_strict_release,False,True,False,10,300,"1,2,3,5,7,9,10,13,17,18",Fluo-N2DL-HeLa,2,13,14,220013,542,0.9999999999934692,Fluo-N2DL-HeLa/02/t013,13,584,286,5,5,Fluo-N2DL-HeLa/02/t014,14,584,286,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00543,ctc_Fluo-N2DL-HeLa_02_f017_s551_to_f018_t551,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,17,18,220017,543,0.999999999993464,Fluo-N2DL-HeLa/02/t017,17,761,59,5,5,Fluo-N2DL-HeLa/02/t018,18,761,59,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00544,ctc_Fluo-N2DL-HeLa_02_f023_s375_to_f024_t375,simulated_strict_release,False,True,False,8,300,"0,3,7,8,11,12,14,18",Fluo-N2DL-HeLa,2,23,24,220023,544,0.9999999999934536,Fluo-N2DL-HeLa/02/t023,23,495,402,5,5,Fluo-N2DL-HeLa/02/t024,24,495,402,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00545,ctc_Fluo-N2DL-HeLa_02_f030_s793_to_f031_t793,simulated_strict_release,False,True,False,4,300,"0,2,16,18",Fluo-N2DL-HeLa,2,30,31,220030,545,0.999999999993441,Fluo-N2DL-HeLa/02/t030,30,508,668,5,5,Fluo-N2DL-HeLa/02/t031,31,508,668,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00546,ctc_Fluo-N2DL-HeLa_02_f031_s767_to_f032_t767,simulated_strict_release,False,True,False,8,300,"4,8,9,10,11,12,15,17",Fluo-N2DL-HeLa,2,31,32,220031,546,0.9999999999934346,Fluo-N2DL-HeLa/02/t031,31,382,572,5,5,Fluo-N2DL-HeLa/02/t032,32,382,572,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00547,ctc_Fluo-N2DL-HeLa_02_f011_s821_to_f012_t821,simulated_strict_release,False,True,False,8,300,"2,4,5,6,7,10,12,16",Fluo-N2DL-HeLa,2,11,12,220011,547,0.9999999999934244,Fluo-N2DL-HeLa/02/t011,11,692,665,5,5,Fluo-N2DL-HeLa/02/t012,12,692,665,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00548,ctc_Fluo-N2DL-HeLa_02_f016_s342_to_f017_t342,simulated_strict_release,False,True,False,8,300,"0,2,4,5,7,12,13,17",Fluo-N2DL-HeLa,2,16,17,220016,548,0.999999999993423,Fluo-N2DL-HeLa/02/t016,16,493,298,5,5,Fluo-N2DL-HeLa/02/t017,17,493,298,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00549,ctc_Fluo-N2DL-HeLa_02_f050_s334_to_f051_t334,simulated_strict_release,False,True,False,4,300,"1,14,15,19",Fluo-N2DL-HeLa,2,50,51,220050,549,0.9999999999934226,Fluo-N2DL-HeLa/02/t050,50,554,208,5,5,Fluo-N2DL-HeLa/02/t051,51,554,208,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00550,ctc_Fluo-N2DL-HeLa_02_f022_s766_to_f023_t766,simulated_strict_release,False,True,False,7,300,"1,5,9,10,11,12,17",Fluo-N2DL-HeLa,2,22,23,220022,550,0.9999999999934166,Fluo-N2DL-HeLa/02/t022,22,409,593,5,5,Fluo-N2DL-HeLa/02/t023,23,409,593,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00551,ctc_Fluo-N2DL-HeLa_02_f012_s411_to_f013_t411,simulated_strict_release,False,True,False,6,300,"1,2,4,12,13,14",Fluo-N2DL-HeLa,2,12,13,220012,551,0.9999999999934156,Fluo-N2DL-HeLa/02/t012,12,593,249,5,5,Fluo-N2DL-HeLa/02/t013,13,593,249,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00552,ctc_PhC-C2DH-U373_02_f027_s3_to_f028_t3,simulated_strict_release,False,True,False,6,300,"3,7,10,13,17,19",PhC-C2DH-U373,2,27,28,320027,552,0.9999999999933972,PhC-C2DH-U373/02/t027,27,186,180,11,11,PhC-C2DH-U373/02/t028,28,186,180,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00553,ctc_Fluo-N2DL-HeLa_02_f027_s825_to_f028_t825,simulated_strict_release,False,True,False,7,300,"1,2,11,14,16,18,19",Fluo-N2DL-HeLa,2,27,28,220027,553,0.9999999999933956,Fluo-N2DL-HeLa/02/t027,27,678,670,5,5,Fluo-N2DL-HeLa/02/t028,28,678,670,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00554,ctc_Fluo-N2DL-HeLa_02_f017_s784_to_f018_t784,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,17,18,220017,554,0.9999999999933942,Fluo-N2DL-HeLa/02/t017,17,457,617,5,5,Fluo-N2DL-HeLa/02/t018,18,457,617,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00555,ctc_PhC-C2DH-U373_02_f008_s11_to_f009_t11,simulated_strict_release,False,True,False,6,300,"3,4,10,14,15,18",PhC-C2DH-U373,2,8,9,320008,555,0.9999999999933864,PhC-C2DH-U373/02/t008,8,616,438,11,11,PhC-C2DH-U373/02/t009,9,616,438,11,11,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00556,ctc_Fluo-N2DL-HeLa_02_f034_s872_to_f035_t872,simulated_strict_release,False,True,False,10,300,"0,2,3,5,8,11,13,16,18,19",Fluo-N2DL-HeLa,2,34,35,220034,556,0.9999999999933766,Fluo-N2DL-HeLa/02/t034,34,948,667,5,5,Fluo-N2DL-HeLa/02/t035,35,948,667,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00557,ctc_Fluo-N2DL-HeLa_02_f033_s375_to_f034_t375,simulated_strict_release,False,True,False,9,300,"0,1,10,12,14,15,16,17,18",Fluo-N2DL-HeLa,2,33,34,220033,557,0.9999999999933588,Fluo-N2DL-HeLa/02/t033,33,503,400,5,5,Fluo-N2DL-HeLa/02/t034,34,503,400,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00558,ctc_Fluo-N2DL-HeLa_02_f015_s687_to_f016_t687,simulated_strict_release,False,True,False,4,300,"1,3,8,16",Fluo-N2DL-HeLa,2,15,16,220015,558,0.9999999999933498,Fluo-N2DL-HeLa/02/t015,15,759,380,5,5,Fluo-N2DL-HeLa/02/t016,16,759,380,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00559,ctc_Fluo-N2DL-HeLa_02_f017_s728_to_f018_t728,simulated_strict_release,False,True,False,9,300,"1,2,6,9,10,12,13,16,17",Fluo-N2DL-HeLa,2,17,18,220017,559,0.9999999999933458,Fluo-N2DL-HeLa/02/t017,17,960,308,5,5,Fluo-N2DL-HeLa/02/t018,18,960,308,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00560,ctc_PhC-C2DH-U373_02_f074_s1_to_f075_t1,simulated_strict_release,False,True,False,11,300,"1,2,5,6,7,8,9,13,14,16,17",PhC-C2DH-U373,2,74,75,320074,560,0.9999999999933452,PhC-C2DH-U373/02/t074,74,74,243,9,9,PhC-C2DH-U373/02/t075,75,74,243,9,9,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00561,ctc_Fluo-N2DL-HeLa_02_f022_s310_to_f023_t310,simulated_strict_release,False,True,False,7,300,"1,5,9,10,11,12,17",Fluo-N2DL-HeLa,2,22,23,220022,561,0.9999999999933368,Fluo-N2DL-HeLa/02/t022,22,484,122,5,5,Fluo-N2DL-HeLa/02/t023,23,484,122,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00562,ctc_Fluo-N2DL-HeLa_02_f005_s696_to_f006_t696,simulated_strict_release,False,True,False,5,300,"2,3,7,12,13",Fluo-N2DL-HeLa,2,5,6,220005,562,0.999999999993328,Fluo-N2DL-HeLa/02/t005,5,762,445,5,5,Fluo-N2DL-HeLa/02/t006,6,762,445,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00563,ctc_Fluo-N2DL-HeLa_02_f025_s400_to_f026_t400,simulated_strict_release,False,True,False,9,300,"1,3,5,6,8,10,13,15,19",Fluo-N2DL-HeLa,2,25,26,220025,563,0.9999999999933264,Fluo-N2DL-HeLa/02/t025,25,632,208,5,5,Fluo-N2DL-HeLa/02/t026,26,632,208,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00564,ctc_Fluo-N2DL-HeLa_02_f019_s825_to_f020_t825,simulated_strict_release,False,True,False,4,300,"3,6,8,9",Fluo-N2DL-HeLa,2,19,20,220019,564,0.9999999999933236,Fluo-N2DL-HeLa/02/t019,19,674,661,5,5,Fluo-N2DL-HeLa/02/t020,20,674,661,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
CTC-AUDIT-00565,ctc_Fluo-N2DL-HeLa_02_f008_s792_to_f009_t792,simulated_strict_release,False,True,False,9,300,"0,1,4,6,8,12,13,14,15",Fluo-N2DL-HeLa,2,8,9,220008,565,0.9999999999933228,Fluo-N2DL-HeLa/02/t008,8,490,663,5,5,Fluo-N2DL-HeLa/02/t009,9,490,663,5,5,same_cell_link,yes,source and target align to the same CTC lineage identity in held-out GT; confirmed by human review.,high,human_confirmed,reviewed_and_confirmed_for_release
