dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source
OVT-B,1341,ovtb_v1341_p011849,cal,blimp,100,0.4409172832965851,0.4409172832965851,0.4409172832965851,8,0.875,0,15,8,8729,False,9759.0,0.0063711806629831,0.0,0,False,True,,no,cat:100,unknown,blimp,unknown,global,0,final_score_proxy
OVT-B,26,ovtb_v26_p001236,cal,pig,677,0.4408417344093323,0.4408417344093323,0.4408417344093323,1,0.0,195,195,1,8730,False,783.0,0.7607138390522895,1.0,1,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,222,ovtb_v222_p003704,cal,heron,467,0.4408103923002879,0.4408103923002879,0.4408103923002879,6,0.8333333333333334,5,35,6,8731,False,2549.0,0.9729998282457712,1.0,6,True,False,,no,cat:467,unknown,heron,unknown,global,0,final_score_proxy
OVT-B,1554,ovtb_v1554_p013209,cal,shoe,821,0.4407793581485748,0.4407793581485748,0.4407793581485748,1,0.0,3,3,1,8732,False,10983.0,0.9415460412495804,1.0,1,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1175,ovtb_v1175_p010656,cal,person,669,0.4407396763563156,0.4407396763563156,0.4407396763563156,6,0.8333333333333334,0,34,6,8733,False,8731.0,0.9769202723959214,0.3333333333333333,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1471,ovtb_v1471_p012678,test,person,669,0.4406880438327789,0.4406880438327789,0.4406880438327789,1,0.0,0,0,1,8734,False,10506.0,0.9370458926562656,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1635,ovtb_v1635_p013767,tune,flashlight,371,0.4406798680623372,0.4406798680623372,0.4406798680623372,3,0.6666666666666666,0,3,3,8735,False,11455.0,0.9463789121903248,1.0,3,True,False,,no,cat:371,unknown,flashlight,unknown,global,0,final_score_proxy
OVT-B,3,ovtb_v3_p000203,test,chicken,204,0.4406645496686299,0.4406645496686299,0.4406645496686299,3,0.6666666666666666,88,308,3,8736,False,83.0,0.9440724656719428,0.3333333333333333,1,True,False,,no,cat:204,unknown,chicken,unknown,global,0,final_score_proxy
OVT-B,992,ovtb_v992_p009295,test,water bottle,1013,0.4406518280506134,0.4406518280506134,0.4406518280506134,5,0.8,0,8,5,8737,False,7585.0,0.9671108114817922,1.0,5,True,False,,no,cat:1013,unknown,water bottle,unknown,global,0,final_score_proxy
OVT-B,453,ovtb_v453_p005302,tune,person,669,0.440627858042717,0.440627858042717,0.440627858042717,4,0.75,0,12,4,8738,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,936,ovtb_v936_p008907,cal,person,669,0.4405684396624565,0.4405684396624565,0.4405684396624565,8,0.875,0,39,8,8739,False,7163.0,0.9740136080618008,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1176,ovtb_v1176_p010677,cal,person,669,0.440552107989788,0.440552107989788,0.440552107989788,4,0.75,7,23,4,8740,False,8739.0,0.8349744012662315,1.0,4,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1885,ovtb_v1885_p015487,cal,lychee,555,0.4405455589294433,0.4405455589294433,0.4405455589294433,1,0.0,6,6,1,8741,False,12955.0,0.2175298008578753,0.0,0,False,True,,no,cat:555,unknown,lychee,unknown,global,0,final_score_proxy
OVT-B,1857,ovtb_v1857_p015295,test,koala,521,0.4404812710625784,0.4404812710625784,0.4404812710625784,7,0.8571428571428571,0,21,7,8742,False,12798.0,0.9796401251042278,1.0,7,True,False,,no,cat:521,unknown,koala,unknown,global,0,final_score_proxy
OVT-B,274,ovtb_v274_p004093,test,person,669,0.4404678642749786,0.4404678642749786,0.4404678642749786,7,0.8571428571428571,0,9,7,8743,False,2958.0,0.2058261214303621,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1837,ovtb_v1837_p015182,tune,person,669,0.4404349662363529,0.4404349662363529,0.4404349662363529,8,0.875,0,29,8,8744,False,12686.0,0.2938643522366355,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,25,ovtb_v25_p001127,cal,pig,677,0.4404176995158195,0.4404176995158195,0.4404176995158195,4,0.75,89,311,4,8745,False,752.0,0.9466338646436672,1.0,4,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,335,ovtb_v335_p004542,cal,fan,351,0.4403806626796722,0.4403806626796722,0.4403806626796722,5,0.8,0,21,5,8746,False,3360.0,0.9670672013888818,0.6,3,True,False,,no,cat:351,unknown,fan,unknown,global,0,final_score_proxy
OVT-B,34,ovtb_v34_p001964,cal,balloon,39,0.4402370452880859,0.4402370452880859,0.4402370452880859,1,0.0,0,0,1,8747,False,1214.0,0.5485199677105217,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,1018,ovtb_v1018_p009462,cal,person,669,0.4401696622371673,0.4401696622371673,0.4401696622371673,1,0.0,4,4,1,8748,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,877,ovtb_v877_p008462,tune,person,669,0.4401687622070312,0.4401687622070312,0.4401687622070312,5,0.8,3,12,5,8749,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1928,ovtb_v1928_p016034,test,person,669,0.4401550590991974,0.4401550590991974,0.4401550590991974,2,0.5,76,89,2,8750,False,13304.0,0.9621420877596892,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,392,ovtb_v392_p004891,test,motorcycle,599,0.4401317089796066,0.4401317089796066,0.4401317089796066,8,0.875,0,24,8,8751,False,3683.0,0.9607490119100482,0.875,7,True,False,,no,cat:599,unknown,motorcycle,unknown,global,0,final_score_proxy
OVT-B,0,ovtb_v0_p000007,cal,chicken,204,0.4401254579424858,0.4401254579424858,0.4401254579424858,8,0.875,0,305,8,8752,False,18.0,0.7703728418074222,1.0,8,True,False,,no,cat:204,unknown,chicken,unknown,global,0,final_score_proxy
OVT-B,231,ovtb_v231_p003783,test,carnation,172,0.440102931112051,0.440102931112051,0.440102931112051,8,0.875,0,15,8,8753,False,2622.0,0.0544542568317407,0.0,0,False,True,actually_true,yes,cat:172,unknown,carnation,unknown,global,0,final_score_proxy
OVT-B,159,ovtb_v159_p003320,cal,person,669,0.4400369610105242,0.4400369610105242,0.4400369610105242,7,0.8571428571428571,0,14,7,8754,False,2231.0,0.9700746057888576,0.2857142857142857,2,False,True,actually_false,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,522,ovtb_v522_p005749,cal,person,669,0.4400247931480407,0.4400247931480407,0.4400247931480407,1,0.0,0,0,1,8755,False,4470.0,0.0014605136351919,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,597,ovtb_v597_p006360,test,lychee,555,0.4400151222944259,0.4400151222944259,0.4400151222944259,2,0.5,17,29,2,8756,False,5080.0,0.9793551684527751,1.0,2,True,False,,no,cat:555,unknown,lychee,unknown,global,0,final_score_proxy
OVT-B,35,ovtb_v35_p002119,test,balloon,39,0.4400020837783813,0.4400020837783813,0.4400020837783813,1,0.0,321,321,1,8757,False,1250.0,0.8104499156985964,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,1339,ovtb_v1339_p011839,test,parachute,649,0.4399781823158264,0.4399781823158264,0.4399781823158264,8,0.875,0,16,8,8758,False,9755.0,0.959935566575954,0.75,6,True,False,,no,cat:649,unknown,parachute,unknown,global,0,final_score_proxy
OVT-B,34,ovtb_v34_p001972,cal,balloon,39,0.4399764239788055,0.4399764239788055,0.4399764239788055,1,0.0,21,21,1,8759,False,1211.0,0.5618409749229349,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,0,ovtb_v0_p000005,cal,chicken,204,0.4399697855114937,0.4399697855114937,0.4399697855114937,8,0.875,0,305,8,8760,False,6.0,0.9632930324860646,1.0,8,True,False,,no,cat:204,unknown,chicken,unknown,global,0,final_score_proxy
OVT-B,1078,ovtb_v1078_p009928,test,bell,78,0.4399638772010803,0.4399638772010803,0.4399638772010803,1,0.0,3,3,1,8761,False,8117.0,0.024022484878833,0.0,0,False,True,,no,cat:78,unknown,bell,unknown,global,0,final_score_proxy
OVT-B,576,ovtb_v576_p006224,cal,person,669,0.4399489079202924,0.4399489079202924,0.4399489079202924,7,0.8571428571428571,0,39,7,8762,False,4949.0,0.993737290275808,1.0,7,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,203,ovtb_v203_p003524,test,person,669,0.4399262070655823,0.4399262070655823,0.4399262070655823,1,0.0,0,0,1,8763,False,2423.0,0.8130283570384399,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,19,ovtb_v19_p000895,cal,penguin,667,0.4399183988571167,0.4399183988571167,0.4399183988571167,1,0.0,275,275,1,8764,False,607.0,0.980308663269463,1.0,1,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,1292,ovtb_v1292_p011505,test,shoe,821,0.4398975074291229,0.4398975074291229,0.4398975074291229,1,0.0,0,0,1,8765,False,9484.0,0.7511909836890569,1.0,1,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,592,ovtb_v592_p006330,cal,lighter,545,0.4398933127522468,0.4398933127522468,0.4398933127522468,4,0.75,17,29,4,8766,False,5050.0,0.9765858755990696,1.0,4,True,False,,no,cat:545,unknown,lighter,unknown,global,0,final_score_proxy
OVT-B,1090,ovtb_v1090_p010031,test,traffic light,965,0.4398370683193207,0.4398370683193207,0.4398370683193207,1,0.0,0,0,1,8767,False,8204.0,0.6723785890267914,1.0,1,True,False,,no,cat:965,unknown,traffic light,unknown,global,0,final_score_proxy
OVT-B,1582,ovtb_v1582_p013389,cal,warthog,1009,0.4397775083780288,0.4397775083780288,0.4397775083780288,8,0.875,0,24,8,8768,False,11141.0,0.97634157838735,1.0,8,True,False,,no,cat:1009,unknown,warthog,unknown,global,0,final_score_proxy
OVT-B,210,ovtb_v210_p003567,cal,mallard,561,0.4397704899311065,0.4397704899311065,0.4397704899311065,1,0.0,0,0,1,8769,False,2463.0,0.9076305643592522,1.0,1,True,False,,no,cat:561,unknown,mallard,unknown,global,0,final_score_proxy
OVT-B,1602,ovtb_v1602_p013525,cal,swallow,903,0.4397626221179962,0.4397626221179962,0.4397626221179962,6,0.8333333333333334,0,17,6,8770,False,11243.0,0.9464969739448308,1.0,6,True,False,,no,cat:903,unknown,swallow,unknown,global,0,final_score_proxy
OVT-B,32,ovtb_v32_p001719,test,balloon,39,0.4397612810134887,0.4397612810134887,0.4397612810134887,1,0.0,29,29,1,8771,False,1083.0,0.3726090413250211,0.0,0,False,True,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,1345,ovtb_v1345_p011883,tune,flowerpot,374,0.439733974635601,0.439733974635601,0.439733974635601,8,0.875,0,24,8,8772,False,9798.0,0.964387373066692,1.0,8,True,False,,no,cat:374,unknown,flowerpot,unknown,global,0,final_score_proxy
OVT-B,1584,ovtb_v1584_p013410,tune,person,669,0.4397294521331787,0.4397294521331787,0.4397294521331787,1,0.0,10,10,1,8773,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1233,ovtb_v1233_p011080,cal,trench coat,971,0.4397111747946058,0.4397111747946058,0.4397111747946058,7,0.8571428571428571,0,14,7,8774,False,9040.0,0.9853022584694682,1.0,7,True,False,,no,cat:971,unknown,trench coat,unknown,global,0,final_score_proxy
OVT-B,24,ovtb_v24_p001071,cal,pig,677,0.4396093040704727,0.4396093040704727,0.4396093040704727,6,0.8333333333333334,89,311,6,8775,False,725.0,0.9359490196102211,1.0,6,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,1292,ovtb_v1292_p011516,test,shoe,821,0.4395943284034729,0.4395943284034729,0.4395943284034729,1,0.0,7,7,1,8776,False,,0.0,0.0,0,False,True,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1167,ovtb_v1167_p010587,cal,ring,764,0.4395520389080047,0.4395520389080047,0.4395520389080047,1,0.0,6,6,1,8777,False,,0.0,0.0,0,False,True,,no,cat:764,unknown,ring,unknown,global,0,final_score_proxy
OVT-B,1615,ovtb_v1615_p013646,test,person,669,0.4395085833966732,0.4395085833966732,0.4395085833966732,8,0.875,0,20,8,8778,False,11354.0,0.1611533897139415,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,25,ovtb_v25_p001144,cal,pig,677,0.4394772052764892,0.4394772052764892,0.4394772052764892,1,0.0,311,311,1,8779,False,766.0,0.693307258462195,1.0,1,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,714,ovtb_v714_p007223,cal,correction fluid,246,0.4394584596157074,0.4394584596157074,0.4394584596157074,3,0.6666666666666666,0,5,3,8780,False,5810.0,0.8600912355802043,1.0,3,True,False,,no,cat:246,unknown,correction fluid,unknown,global,0,final_score_proxy
OVT-B,1766,ovtb_v1766_p014695,test,cougar,250,0.4394461611906687,0.4394461611906687,0.4394461611906687,3,0.6666666666666666,5,15,3,8781,False,12227.0,0.8931491367835043,1.0,3,True,False,,no,cat:250,unknown,cougar,unknown,global,0,final_score_proxy
OVT-B,536,ovtb_v536_p005886,cal,jaguar,496,0.4394126683473587,0.4394126683473587,0.4394126683473587,4,0.75,9,20,4,8782,False,4583.0,0.9961099199458192,1.0,4,True,False,,no,cat:496,unknown,jaguar,unknown,global,0,final_score_proxy
OVT-B,1711,ovtb_v1711_p014309,cal,car,167,0.439412126938502,0.439412126938502,0.439412126938502,6,0.8333333333333334,0,24,6,8783,False,11899.0,0.9235125701896838,1.0,6,True,False,,no,cat:167,unknown,car,unknown,global,0,final_score_proxy
OVT-B,527,ovtb_v527_p005811,test,egg tart,333,0.4393956065177917,0.4393956065177917,0.4393956065177917,6,0.8333333333333334,0,14,6,8784,False,4523.0,0.9447550125572112,1.0,6,True,False,,no,cat:333,unknown,egg tart,unknown,global,0,final_score_proxy
OVT-B,1574,ovtb_v1574_p013344,test,mast,574,0.4393945187330246,0.4393945187330246,0.4393945187330246,8,0.875,0,11,8,8785,False,11107.0,0.9076657782939008,1.0,8,True,False,,no,cat:574,unknown,mast,unknown,global,0,final_score_proxy
OVT-B,940,ovtb_v940_p008947,test,shoe,821,0.4393704235553741,0.4393704235553741,0.4393704235553741,1,0.0,23,23,1,8786,False,,0.0,0.0,0,False,True,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,1696,ovtb_v1696_p014207,test,person,669,0.4392768343289693,0.4392768343289693,0.4392768343289693,3,0.6666666666666666,3,8,3,8787,False,11826.0,0.8859393774644685,1.0,3,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1200,ovtb_v1200_p010874,cal,person,669,0.4392309859395027,0.4392309859395027,0.4392309859395027,8,0.875,0,29,8,8788,False,8862.0,0.9815508718996196,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,143,ovtb_v143_p003233,cal,loader,550,0.4391708523035049,0.4391708523035049,0.4391708523035049,2,0.5,21,24,2,8789,False,,0.0,0.0,0,False,True,actually_false,no,cat:550,unknown,loader,unknown,global,0,final_score_proxy
OVT-B,25,ovtb_v25_p001104,cal,pig,677,0.4391265153884888,0.4391265153884888,0.4391265153884888,5,0.8,0,267,5,8790,False,767.0,0.9670117467851708,1.0,5,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,749,ovtb_v749_p007453,cal,hurdle,483,0.4391022111688341,0.4391022111688341,0.4391022111688341,7,0.8571428571428571,0,14,7,8791,False,5994.0,0.6398568514067356,1.0,7,True,False,,no,cat:483,unknown,hurdle,unknown,global,0,final_score_proxy
OVT-B,934,ovtb_v934_p008888,test,person,669,0.439093217253685,0.439093217253685,0.439093217253685,2,0.5,0,19,2,8792,False,7156.0,0.9667246018148704,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1104,ovtb_v1104_p010140,cal,person,669,0.4390684217214584,0.4390684217214584,0.4390684217214584,8,0.875,0,11,8,8793,False,8308.0,0.996119930985115,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,540,ovtb_v540_p005906,cal,jersey,502,0.4390574182782854,0.4390574182782854,0.4390574182782854,7,0.8571428571428571,0,19,7,8794,False,,0.0,0.0,0,False,True,,no,cat:502,unknown,jersey,unknown,global,0,final_score_proxy
OVT-B,425,ovtb_v425_p005093,test,bottle,113,0.4389948360621929,0.4389948360621929,0.4389948360621929,8,0.875,0,24,8,8795,False,3918.0,0.972980795685145,1.0,8,True,False,,no,cat:113,unknown,bottle,unknown,global,0,final_score_proxy
OVT-B,1802,ovtb_v1802_p014927,test,glove,412,0.4389770627021789,0.4389770627021789,0.4389770627021789,2,0.5,0,18,2,8796,False,12450.0,0.9745140705998148,1.0,2,True,False,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,66,ovtb_v66_p002769,cal,watercraft,1019,0.4389465550581614,0.4389465550581614,0.4389465550581614,3,0.6666666666666666,0,25,3,8797,False,1845.0,0.9711316377486706,1.0,3,True,False,,no,cat:1019,unknown,watercraft,unknown,global,0,final_score_proxy
OVT-B,577,ovtb_v577_p006230,tune,petri dish,670,0.4389354474842548,0.4389354474842548,0.4389354474842548,8,0.875,0,19,8,8798,False,4951.0,0.976211332756762,1.0,8,True,False,,no,cat:670,unknown,petri dish,unknown,global,0,final_score_proxy
OVT-B,745,ovtb_v745_p007388,cal,trousers,976,0.4389342218637466,0.4389342218637466,0.4389342218637466,8,0.875,0,23,8,8799,False,5954.0,0.0482307583409414,0.0,0,False,True,,no,cat:976,unknown,trousers,unknown,global,0,final_score_proxy
OVT-B,1950,ovtb_v1950_p016462,cal,earless seal,323,0.4389338567852974,0.4389338567852974,0.4389338567852974,8,0.875,0,35,8,8800,False,13620.0,0.6801629036324275,0.25,2,False,True,,no,cat:323,unknown,earless seal,unknown,global,0,final_score_proxy
OVT-B,1214,ovtb_v1214_p010957,cal,streetlight,892,0.4388747364282608,0.4388747364282608,0.4388747364282608,2,0.5,14,16,2,8801,False,8931.0,0.8022375000982891,0.5,1,True,False,,no,cat:892,unknown,streetlight,unknown,global,0,final_score_proxy
OVT-B,755,ovtb_v755_p007505,tune,necktie,612,0.4388740758101145,0.4388740758101145,0.4388740758101145,6,0.8333333333333334,0,11,6,8802,False,6048.0,0.90250128419979,1.0,6,True,False,,no,cat:612,unknown,necktie,unknown,global,0,final_score_proxy
OVT-B,295,ovtb_v295_p004273,cal,person,669,0.4388705193996429,0.4388705193996429,0.4388705193996429,1,0.0,7,7,1,8803,False,3097.0,0.0946657852666086,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,80,ovtb_v80_p002845,cal,whale,1025,0.4388670772314071,0.4388670772314071,0.4388670772314071,2,0.5,0,198,2,8804,False,1878.0,0.1578534522368969,0.0,0,False,True,actually_true,yes,cat:1025,unknown,whale,unknown,global,0,final_score_proxy
OVT-B,297,ovtb_v297_p004289,tune,charger,195,0.4388539145390193,0.4388539145390193,0.4388539145390193,6,0.8333333333333334,0,39,6,8805,False,3128.0,0.1989070515966804,0.0,0,False,True,,no,cat:195,unknown,charger,unknown,global,0,final_score_proxy
OVT-B,1361,ovtb_v1361_p011967,cal,bread,127,0.4388000220060348,0.4388000220060348,0.4388000220060348,8,0.875,0,11,8,8806,False,9894.0,0.960662901168002,1.0,8,True,False,,no,cat:127,unknown,bread,unknown,global,0,final_score_proxy
OVT-B,1809,ovtb_v1809_p014981,test,cabinet,146,0.4387837946414947,0.4387837946414947,0.4387837946414947,6,0.8333333333333334,2,14,6,8807,False,12491.0,0.1786951730105094,0.0,0,False,True,,no,cat:146,unknown,cabinet,unknown,global,0,final_score_proxy
OVT-B,620,ovtb_v620_p006529,tune,goldfish,417,0.4387784153223037,0.4387784153223037,0.4387784153223037,2,0.5,2,6,2,8808,False,5231.0,0.8731444567427924,1.0,2,True,False,,no,cat:417,unknown,goldfish,unknown,global,0,final_score_proxy
OVT-B,797,ovtb_v797_p007834,cal,koala,521,0.4387727578481038,0.4387727578481038,0.4387727578481038,3,0.6666666666666666,16,23,3,8809,False,6297.0,0.8456861559331824,1.0,3,True,False,,no,cat:521,unknown,koala,unknown,global,0,final_score_proxy
OVT-B,1263,ovtb_v1263_p011310,cal,person,669,0.4387133419513702,0.4387133419513702,0.4387133419513702,2,0.5,13,15,2,8810,False,9308.0,0.5938743890587709,1.0,2,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,1045,ovtb_v1045_p009709,test,earring,327,0.4385916392008464,0.4385916392008464,0.4385916392008464,3,0.6666666666666666,10,14,3,8811,False,7934.0,0.7211406498012642,1.0,3,True,False,,no,cat:327,unknown,earring,unknown,global,0,final_score_proxy
OVT-B,1498,ovtb_v1498_p012822,test,fish,365,0.4385494403541088,0.4385494403541088,0.4385494403541088,8,0.875,0,14,8,8812,False,10661.0,0.9389318808801688,1.0,8,True,False,,no,cat:365,unknown,fish,unknown,global,0,final_score_proxy
OVT-B,29,ovtb_v29_p001426,cal,tennis ball,939,0.4385454952716827,0.4385454952716827,0.4385454952716827,1,0.0,33,33,1,8813,False,917.0,0.7675835504319053,1.0,1,True,False,,no,cat:939,unknown,tennis ball,unknown,global,0,final_score_proxy
OVT-B,278,ovtb_v278_p004114,tune,banner,47,0.4385249664386113,0.4385249664386113,0.4385249664386113,6,0.8333333333333334,0,14,6,8814,False,,0.0,0.0,0,False,True,,no,cat:47,unknown,banner,unknown,global,0,final_score_proxy
